site,area,location,depth_m,angle,date,year,month,day,no_qds,total_points,alcyonium_sub,anomia_spp,aplidium_glabrum,balanus_balanus,bare_space_rock,boltenia_echinata,boltenia_ovifera,botrylloides_sp,botryllus_schlosseri,brown_algae_sub,clathromorphum_sp,cliona_spp,dendrodoa_carnea,didemnum_albidum,didemnum_vexillum,diplosoma_listerianum,edwardsiella_lineata,encrusting_bryozoan,erect_bryozoan_sub,green_algae_sub,halichondria_panicea,haliclona_oculata,halisarca_nahantensis,halocynthia_pyriformis,hyd_bry_complex,hydroid_sub,hymedesmia_sp,isodictya_spp,leucosolenia_spp,lithothamnion_spp,metridium_sub,modiolus_modiolus,molgula_citrina,mytilus_edulis,orange_sponge_crust,peysonnelia,phymatolithon_sp,red_algae_sub,scypha_sp,spirorbis_spp,styela_sp,tube_complex,tubularia_sub
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,2/7/90,1990,2,7,4,800,0.014375,0,0,0.05375,0.001875,0,0,0,0,0,0,0,0.00125,0,0,0,0,0.06125,0.038125,0.049375,0,0,0,0,0.15375,0,0,0,0,0.030625,0.0225,0.045,0,0,6.25e-4,0.3625,0.16,0,0,0.005,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,4/16/90,1990,4,16,4,649,0.022342065,0,0,0.043913713,0.004622496,7.704160246533128e-4,0,0,0,0,0,0,7.704160246533128e-4,0,0,0,0,0.057010786,0.087827427,0.043913713,0,0,0,7.704160246533128e-4,0.10631741140215717,0.061633281972265024,0,0,0,0.026964560862865947,0.043143297,0.012326656394453005,0,0,0,0.3204930662557781,0.1617873651771957,0,0,0.005392912,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,7/9/90,1990,7,9,4,695.5,0.008626887,0,7.189072609633358e-4,0.049604601,0.023005032350826744,0,0,0,0,0,0,7.189072609633358e-4,0,0,0,0,0,0.028037383177570093,0.1365923795830338,0.051042415528396834,0,0,0,0,0.038820992092020126,0,0,0,0,0.071890726,0.053918045,0.057512581,0,0,0,0.32207045291157443,0.14809489575844717,0,0,7.189072609633358e-4,0,0,0.008626887
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,9/13/90,1990,9,13,4,678.5,0.048636699,0,0,0.053795136,0.002947679,0,0,0,0,0,0,0,0,0.001473839,0,0,0,0.086956522,0.005158438,0.058953574060427415,0,0,0,0,0.18275607958732498,0,0,0,0,0.007369197,0.074428887,0.1016949152542373,0,0,7.369196757553427e-4,0.24465733235077378,0.12380250552689757,0,0,0.005158438,0,0,0.001473839
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,11/1/90,1990,11,1,1,102,0.029411764705882353,0,0,0.004901961,0,0,0,0,0,0,0,0,0,0.004901961,0,0,0,0.049019607843137254,0.004901961,0.029411764705882353,0,0,0,0,0.21568627450980393,0,0,0,0,0.049019607843137254,0.17647058823529413,0,0,0,0,0.2647058823529412,0.16666666666666666,0,0,0.004901961,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,12/10/91,1991,12,10,1,101,0,0,0,0.02970297,0.00990099,0,0,0,0,0,0,0,0,0,0,0,0,0.12871287128712872,0.02970297,0.039603960396039604,0,0,0,0,0.31683168316831684,0,0,0,0,0.004950495,0.19801980198019803,0,0,0,0,0.019801980198019802,0.21782178217821782,0,0,0.004950495,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,6/10/92,1992,6,10,2,305.5,0.024549918166939442,0,0.001636661,0.032733224,0.001636661,0,0,0,0,0,0,0,0,0,0,0,0,0.14402618657937807,0.001636661,0.001636661,0,0,0,0,0.2160392798690671,0.2553191489361702,0,0,0,0.09492635,0.10965630114566285,0,0,0,0,0.072013093,0,0,0,0.003273322,0,0,0.04091653
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,5/10/93,1993,5,10,2,394,0.008883249,0.001269036,0.001269036,0.045685279,0.078680203,0,0,0,0,0,0,0,0.003807107,0,0,0.002538071,0,0.098984772,0.060913706,0.049492386,0,0,0,0,0.22081218274111675,0.001269036,0,0,0,0.043147208,0.088832487,0.017766497461928935,0,0,0.002538071,0.14720812182741116,0.1218274111675127,0,0,0.003807107,0,0,0.001269036
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,8/26/93,1993,8,26,4,809.5,0.024706609,0,0.024706609,0.1272390364422483,0.016059296,0,0,0,0,0,0,0,6.176652254478073e-4,0.003705991,0,0,0,0.014206300185299567,0.022853613,0.011735639,0,0,0,0,0.14762198888202593,0.004323657,0,0,0,0.074737492,0.093885114,0.056825201,0,0,0,0.28289067325509576,0.092649784,0,0,6.176652254478073e-4,0,6.176652254478073e-4,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,9/1/94,1994,9,1,4,829.5,0.014466546112115732,0,0.009041591,0.14225437010247136,6.027727546714888e-4,0,0,0,0,0,0,0,6.027727546714888e-4,0.001205546,0,0,0,0.078963231,0,0.057263412,0,0,0,6.027727546714888e-4,0.09403255,0,0,0,0,0.068113321,0.034358047016274866,0.071127185,0,0,6.027727546714888e-4,0.2965641952983725,0.12597950572634117,6.027727546714888e-4,0,0.003616637,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,9/1/94,1994,9,1,4,802.5,0.011838006230529595,0,0,0.1956386292834891,6.230529595015577e-4,0,0,0,0,0,0,0,0,0.00623053,0,0,0,0.016822429906542057,6.230529595015577e-4,0.003115265,0,0,0,0,0.044859813084112146,0,0,0,0,0.043613707,0.098442368,0.047352025,0,0,0.012461059190031152,0.3314641744548287,0.18317757009345795,0,0,0.003738318,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,5/21/95,1995,5,21,4,811.5,0.018484288354898338,0,0.007393715,0.014787430683918669,0.002464572,0,0,0,0,0.007393715,0,0,0,0.001232286,0,0,0,0.085027726,0.24892174984596427,0.010474430067775724,0,0,0,0,0,0,0,0,0,0.10104744300677758,0.040049291,0.025878003696857672,0,0,0,0.2957486136783734,0.12939001848428835,0,0,0.006161429,0,0,0.005545287
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,8/14/95,1995,8,14,4,827,0.00362757,6.045949214026602e-4,0,0.1354292623941959,0.005441354,0,0,0,0,0,0,0,6.045949214026602e-4,0.009673519,0,0,0,0.085247884,0,0.025392987,0,0,0,0,0.15356711003627568,0,0,0,0,0.047158404,0.11970979443772672,0.014510278113663845,0,0,6.045949214026602e-4,0.25151148730350664,0.13301088270858524,0,0,0.004836759,0,0.00120919,0.007859734
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,11/19/95,1995,11,19,3,499,0.003006012,0,0.002004008,0.1683366733466934,0.016032064,0.001002004,0,0,0,0,0,0,0,0,0,0,0,0.052104208416833664,0.017034068136272545,0.10020040080160321,0,0,0,0,0.17034068136272545,0.009018036,0,0,0,0.089178357,0.098196393,0.004008016,0,0,0.006012024,0.24448897795591182,0,0,0,0.004008016,0,0.01503006,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,5/28/96,1996,5,28,4,814.5,0.010435850214855739,0.001841621,0,0.082872928,0.022713321055862493,0,0,0,0,0,0,0,0.002455494,0.016574585635359115,0,0,0,0.052793125,0.002455494,0.024554941682013505,0,0,0,0,0.2676488643339472,6.138735420503376e-4,0,0,0,0.13014119091467158,0.042971147943523635,0.014732965009208104,0,0,0,0.17925107427869857,0.14119091467157766,0,0,0.003683241,0,0.002455494,6.138735420503376e-4
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,8/27/96,1996,8,27,4,828.5,0.006638503,0,0.008449004,0.011466505733252867,0.016898008449004225,0,0,0,0,0,0,0,0,0.001810501,0,0,6.035003017501509e-4,0.048280024,0.003017502,0.024743512371756187,0,0,0,0,0.4296922148461074,0.001207001,0,0,0,0.045262522631261314,0.08026554,0.038624019,0,0,0,0.19070609535304767,0.082076041,0,0,0.004828002,0,0.004224502,0.001207001
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,11/4/96,1996,11,4,4,807.5,0.005572755,0.06130031,0,0.15356037151702787,0.00371517,0,0,0,0,0,0,0,0,0.004334365,0,0,0,0.070588235,0.00247678,0.023529411764705882,0,0,0.00123839,0,0.22786377708978328,0.00123839,0,0,0.00123839,0.10526315789473684,0.056965944,0.037151703,0,0,0.00247678,0.1609907120743034,0.061919505,0,0,0.00495356,0,0.013003095975232198,6.191950464396285e-4
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,2/25/97,1997,2,25,2,369,0.001355014,0,0,0.097560976,0,0,0,0,0,0,0,0,0,0.005420054,0,0,0,0.075880759,0,0.059620596,0,0,0.005420054,0,0.3062330623306233,0,0,0,0,0,0.004065041,0,0,0,0,0.43902439024390244,0,0,0,0.005420054,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,9/8/97,1997,9,8,4,796.5,6.277463904582549e-4,0,0,0.066541117,0.030131826741996232,6.277463904582549e-4,0,0,0,0,0,0,0,0.007532957,0,0,0,0.037664783,6.277463904582549e-4,0.060263653483992465,0,0,6.277463904582549e-4,0,0.1738857501569366,0,0,0,0,0.023226616,0.037664783,0.061519146264908973,0,0,0,0.3979912115505336,0.096045198,0,0,0.005021971,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,12/5/97,1997,12,5,4,797.5,6.269592476489029e-4,0,0,0.11473354231974922,0.011285266,0,0,0,0,0,0,0,0,0.001880878,0,0,0,0.085266458,6.269592476489029e-4,0.065830721,0,0,0.001253918,0,0.34357366771159875,0,0,0,0,0.013793103448275862,0.011912225705329153,0.018808777429467086,0,0,0,0.2683385579937304,0.053918495297805645,0,0,0.005015674,0,0,0.003134796
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,8/21/98,1998,8,21,4,813,0,0,0.001230012,0.046740467404674045,0,0,0,0,0,0,0,0,0,0.007380074,0,0,0,0.062115621,0.14268142681426815,0.011070111,0,0,0.005535055,0,0.3936039360393604,0.028905289,0,0,0.001230012,0.022755227552275523,0.007380074,0.018450185,0,0,0,0.2004920049200492,0.045510455,0,0,0.004920049,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,3/7/98,1998,3,7,4,797,6.273525721455458e-4,0,0.00250941,0.014429109159347553,0.003764115,0,0,0,0,0,0,0,0,0.001882058,0,0,0,0.048933501,6.273525721455458e-4,0.047051443,0,0,0.003136763,0,0.4328732747804266,0,0,0,0,0.036386449,0.010037641154328732,0.062735257,0,0,0,0.2547051442910916,0.071518193,0,0,0.007528231,0,6.273525721455458e-4,6.273525721455458e-4
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,5/16/98,1998,5,16,4,809.5,6.176652254478073e-4,0,0.00123533,0.003705991,0,0.00123533,0,0,0,0,0,0,0,0.004941322,0,0,0,0.13959234095120446,0.19950586781964175,0.013588634959851761,6.176652254478073e-4,0,6.176652254478073e-4,0,0.420012353,0.006176652,0,0,0.003705991,0.035206917850525016,0.00123533,0.022235948116121063,0,0,0,0.072266831,0.060531192,0,0,0.004941322,0,0,0.008029648
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,12/1/98,1998,12,1,2,402.5,0,0,0,0.10186335403726708,0,0,0.001242236,0,0,0,0,0,0,0,0,0,0,0.08447205,0.12173913043478261,0.012422360248447204,0.004968944,0,0,0,0.462111801,0,0,0,0,0,0.014906832298136646,0,0,0,0,0.1391304347826087,0.052173913,0,0,0.004968944,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,8/23/99,1999,8,23,4,809,0.001236094,0,0.002472188,0.18479604449938195,0,0,0,0,0,0,0,0,0,0.001854141,0,0,0,6.180469715698393e-4,0.006798517,0,0,0,0.014833127317676144,0,0.20148331273176762,0,0,0,0,0.013597033374536464,0.0815822,0.103831891,0,0,0,0.30902348578491967,0.072929543,0,0,0.004944376,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,6/2/99,1999,6,2,4,812,0,0,0.003078818,0.016625616,0.006157635,0,0,0,0,0,0,0,0,0,0,0,0,0.019704433497536946,0.024630541871921183,0.003694581,0,0,0.007389163,0,0.5467980295566502,0,0,0,0.001231527,0.024014778,0.042487684729064036,0.013546798029556651,0,0,0,0.13054187192118227,0.15147783251231528,0,0,0.001231527,0,0,0.007389163
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,3/25/99,1999,3,25,4,800,0,0,0.003125,0.123125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.05625,0,6.25e-4,0,0,0,0.46875,0,0,0,0,0.01875,0.025625,0.09375,0,0,0,0.1325,0.06875,0,0,0.00375,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,3/20/01,2001,3,20,4,804,0,0,0.031094527,0.15733830845771143,0,0,0,0,0,0,0,0,0,0.003109453,0,0,0,0.062189055,0,0,0.01181592,0,0,0,0.069651741,0,0,0,0,0.085820896,0.008706468,0.052238806,6.218905472636816e-4,0,0,0.11442786069651742,0,0,0,0.004975124,0,0.39800995024875624,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,5/17/01,2001,5,17,3,613,0,0,0.088091354,0.013050570962479609,0.001631321,0,0,0,0,0,0,0,0,0,0.002446982,0,0,0.1566068515497553,0.013050570962479609,0,0,0,0,0,0.399673736,0,0,0,0,0,0.039151713,0.045676998,0,0,0,0.1761827079934747,0.063621533,0,0,0,0,0,8.156606851549756e-4
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,11/8/01,2001,11,8,3,610,0,0,0.1180327868852459,0.006557377,0,0,0,0,0,0,0,0,8.19672131147541e-4,0.033606557,0,0,0,0.19672131147540983,0.026229508,0,0.009836066,0,0.017213115,0,0.4885245901639344,0,0,0,0.008196721,0.080327869,0,0,0.004918033,0,0.009016393,0,0,0,0,0,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,9/6/01,2001,9,6,4,805,0,0,0.027329193,0.2670807453416149,0,0,0,0,0,0,0,0,0,6.211180124223603e-4,0,0,0,0.093167702,0.001242236,0,0,6.211180124223603e-4,0.004968944,0,0.18757763975155278,0,0,0,0,0.023602484,0.044720497,0.028571429,0,0,0,0.24347826086956523,0.026086957,0,0,0,0,0.050931677,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,8/8/02,2002,8,8,4,807,0,0,0.008674102,0.40148698884758366,0,0,0,0,0,0,0.039653036,0,0,0.035315985,0,0,0,0.11028500619578686,0.001239157,0,0,0,0,0,0.22676579925650558,0,0,0,0,0.022304832713754646,0.027261462205700124,0.016109046,0,0,0,0.06133829,0.018587361,0,0,0.004956629,0,0.026022304832713755,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,2/14/02,2002,2,14,4,803.5,0,0,0.048537648,0.164281269,0.008711886,0,0,0,0,0,0,0,0,0.032358432,0,0,0,0.5401369010578718,0.037336652146857496,0,6.222775357809583e-4,0,0,0,0.043559427504667084,0,0,0,0,0.059738643,0.018668326073428748,0,0,0,0,0.014934661,0,0,0,0.00248911,0,0.028624767,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,6/12/02,2002,6,12,4,804.5,0,0,0.072094469,0.055935364,0,0,0,0,0,0,0,0,0,0.004350528,0,0,0,0,0.026724673710379118,0,0.049720323182100686,0,0.017402113,0,0.37538844002486016,0,0,0,0,0.044126786824114354,0.028589185829707892,0,0.001243008,0,0,0.027346177750155375,0.073337477,0,0,0,0,0,0.22374145431945308
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,10/29/02,2002,10,29,4,799.5,0,0,0.018761726,0.14008755472170106,6.253908692933083e-4,0,0,0,0,0,0,0,0,0,0,0.5540963101938712,0,0.046278924327704814,0.002501563,0,6.253908692933083e-4,0,0,0,0.16885553470919323,0,0,0,0,0.016885553470919325,0.028767979987492184,0,6.253908692933083e-4,0,0,0.019387117,0.002501563,0,0,0,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,12/21/03,2003,12,21,3,545,0,0,0.003669725,0.080733945,0,0,0,0,0,0,0,0,0,0.012844036697247707,0,0,0,0.1651376146788991,0.3467889908256881,0,0,0,0,0,0,0,0,0,0,0.1577981651376147,0.020183486,0,0,0,0,0.20550458715596331,0.00733945,0,0,0,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,5/19/03,2003,5,19,4,814,0,0,0.05036855,0.40786240786240785,0,0,0,0,0,0,0,0,0,6.142506142506142e-4,0,0,0,0.071253071,0.002457002,0,0,0,0,0,0.28378378378378377,0,0,0,0.001228501,0,0.066339066,0.012899262899262898,0,0,0,0.023955773955773956,0.062039312,0,0,0.005528256,0,0.006142506,0.005528256
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,8/12/04,2004,8,12,4,807.5,0,0,0.015479876160990712,0.00495356,0,0.001857585,0,0,0,0,0,0,0.00371517,0.059442724,0,0,0,0.1411764705882353,0.004334365,0,0,0,0.00371517,0,0.48792569659442725,0,0,0,0,0.064396285,0.001857585,0.071826625,0.012383901,0,0.003095975,0.11702786377708978,0,0,0,0.00495356,0,0,0.001857585
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,6/17/04,2004,6,17,4,811.5,0,0,0.025261860751694395,0.006777572,0,6.161429451632779e-4,0,0,0,0,0,0,0.001848429,0.032039433,0,0,0,0.17128773875539124,0.027110289587184228,0,0,0,0,0,0.4682686383240912,0,0,0,0,0.13431916204559458,0,0,0.01663586,0,0.001232286,0.081330869,0.028342575477510783,0,0,0.004929144,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,11/23/04,2004,11,23,4,806.5,0,0,0.012399256044637322,0.028518289,0,0,0,0,0,0,0,0.001239926,0,0.061376317,0,0,0,0.04649721,0.034717917,0,0.003719777,0,0.042157471,0,0.7389956602603843,0,0,0.004959702,0,0.005579665,0,0,0,0,0,0.014879107253564786,0,0,0,0.004959702,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,8/8/05,2005,8,8,4,804.5,0,0,0.007458048,0.009322561,0.052206339,0,0,0,0,0,0,0,0,0.093225606,0,0,0,0.031696706028589185,0.060285892,0,0,0,0.003729024,0,0.6326911124922312,0,0,0,0,0.052827843380981974,0.004972032,0,0,0,0,0.051584835,0,0,0,0,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,6/17/05,2005,6,17,4,802.5,0,0,0.009968847,0.19376947040498443,6.230529595015577e-4,0,0,0,0,0,0,0,0,0.082242991,0,0,0,0.031152648,0.11713395638629283,0,6.230529595015577e-4,0,0,0,0.5308411214953271,0,0,0,0,0,0,0.009968847,0,0,0,0.014953271028037384,0.008722741,0,0,0,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,3/10/05,2005,3,10,4,782,0,0,0.023657289002557546,0.149616368,6.393861892583121e-4,6.393861892583121e-4,0,0,0,0,0,0,0.002557545,0.13810741687979539,0,0,0,0.13043478260869565,0.15601023017902813,0,0.030690537084398978,0,0,0,0.10677749360613811,0,0,0,0,0.038363171,0,0,0.001278772,0,0,0.10997442455242967,0,0,0.001278772,0,0,0.10997442455242967,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,10/27/05,2005,10,27,4,800.5,0,0,0.008744535,0.058088695,0,0,0,0,0,0,0,0,0,0.20737039350405997,0,0,0,0.041224235,0.088694566,0,0,0,0.004996877,0,0.509681449,0,0,0,0,0.044971893,0.006246096,0,0,0,0,0.029981261711430358,0,0,0,0,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,8/25/06,2006,8,25,4,804,0,0,0.003731343,0.099502488,0.006218905,0,0,0,0,0,0,0,0,0.10820895522388059,0,0,0,0.039179104,0.083333333,0,0,0,0,0,0.5161691542288557,0,0,6.218905472636816e-4,0,0.026119402985074626,0,0,0,0,0,0.065920398,0.048507462686567165,0,0,0,0,0,0.002487562
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,3/13/06,2006,3,13,4,803.5,0,0,0.008711886,0.018046049,6.222775357809583e-4,0,0,0,0,0,0.00746733,0,0,0.1555693839452396,0,0,0,0.067205974,0.13192283758556317,0,0.004355943,0,6.222775357809583e-4,0,0.492843808,0,0,0.00248911,0,0.069695084,0,0.008711886,0,0,0,0.031736154324828875,0,0,0,0,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,6/6/07,2007,6,6,4,697,0,0,0.014347202295552367,0.004304161,0,0,0,0.007173601,0,0,0,0.00143472,0,0.048780488,0,0.00286944,0,0.012912482,0.024390243902439025,0,0,0,0,0,0.7130559540889526,0.011477761836441894,0,0,0,0.06312769,0,0,0,0,0.028694404591104734,0.037302726,0.028694404591104734,0.00143472,0,0,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,6/24/08,2008,6,24,4,761,0,0,0.022339027595269383,0,0,0,0,0,0,0,0.003942181,0,0,0.002628121,0,0,0,0.039421813,0.014454665,0,0.00131406,0,0,0,0.8777923784494087,0,0,0.002628121,0,0.027595269,0,0,0,0,0,0.002628121,0.003942181,0.00131406,0,0,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,12/3/08,2008,12,3,4,638.5,0,0.001566171,0.018794048551292093,0.04385278,0,0,0,0,0,0,0,0,0,0.008613939,0,0.073610023,0,0.029757244,0.37431480031323416,0,0.006264683,0,0,0,0.025058731401722788,0,0,0.012529365700861394,0,0.050117462803445575,0,0,0,0,0.037588097102584185,0.30853563038371185,0.009397024,0,0,0,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,8/20/09,2009,8,20,4,613,0,0,0.026101141924959218,0.017944535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055464927,0.2740619902120718,0,0,0,0,0,0.1272430668841762,0,0,0,0,0.057096247960848286,0,0,0,0,0.19738988580750408,0.24469820554649266,0,0,0,0,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,6/8/09,2009,6,8,6,981,0,0.002038736,0.040774719673802244,0.011213047910295617,0.001019368,0,0,0,0,0,0,0,0,0,0,0,0,0.032619776,0.19164118246687054,0,0.013251783893985729,0,0,0,0.008154944,0,0,0.001019368,0,0.10091743119266056,0,0,0,0.007135576,0.10805300713557595,0.48216106014271154,0,0,0,0,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,12/9/10,2010,12,9,4,729,0,0,0.002743484,0.002743484,0,0,0,0,0,0,0.004115226,0,0,0.002743484,0,0,0,0.002743484,0.3017832647462277,0,0,0,0,0,0,0,0,0,0,0.45953360768175583,0,0,0,0,0.079561043,0.015089163237311385,0.1289437585733882,0,0,0,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,7/25/11,2011,7,25,4,639.5,0,0,0,0.001563722,0,0,0,0,0,0,0,0,0,0.003909304,0,7.818608287724785e-4,0,0.15011727912431588,0.4081313526192338,0,0,0,0,0,0.20484753713838938,0,0,0.004691165,0,0.067240031,0.021892103,0,0,0,0.032838155,0.090695856,0,0,0,0,0,0,0.013291634089132134
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,6/6/12,2012,6,6,4,515,0,0,0.009708738,0,0,0,0,0,0,0,0,0,0.001941748,0,0,0,0,0.019417475728155338,0.1553398058252427,0,0.003883495,0,0,0,0.5786407766990291,0.1203883495145631,0,0,0,0.013592233009708738,0.00776699,0,0,0.001941748,0.052427184,0.013592233009708738,0.00776699,0.013592233009708738,0,0,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,6/6/13,2013,6,6,4,605,0,0,0.018181818,0.004958678,0,0,0,0,0,0,0,0,0,0.001652893,0,0,0,0.021487603305785124,0.11074380165289256,0,0.00661157,0,0,0,0.6958677685950413,0,0,0,0,0,0,0,0,0,0.1140495867768595,0.011570247933884297,0,0,0,0,0,0,0.014876033
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,6/19/14,2014,6,19,4,803,0,6.226650062266501e-4,0.024283935242839352,6.226650062266501e-4,0.00871731,0,0,0,0,0,0,0,0,6.226650062266501e-4,0,0.00249066,0,0.04607721,0.048567870485678705,0,0,0,0,0,0.6687422166874222,0.00747198,0,0,0,0.00249066,0,0.004358655,0,0,0.003113325,0.088418431,0.088418431,0,0,0,0,0,0.00498132
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,9/15/14,2014,9,15,4,803.5,0,0,0.008089608,0.001244555,0.027380211574362167,0,0,0,0,0,0,0,0,0,0,0,0,0.051026758,6.222775357809583e-4,0,0,0,0,0,0.39327940261356564,0.1879278158058494,0,0,0,0.006222775,0,0,0,0,6.222775357809583e-4,0.1132545115121344,0,0,0,0,0,0,0.2103298070939639
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,6/19/14,2014,6,19,4,803,0,6.226650062266501e-4,0.024283935242839352,6.226650062266501e-4,0.00871731,0,0,0,0,0,0,0,0,6.226650062266501e-4,0,0.00249066,0,0.04607721,0.048567870485678705,0,0,0,0,0,0.6687422166874222,0.00747198,0,0,0,0.00249066,0,0.004358655,0,0,0.003113325,0.088418431,0.088418431,0,0,0,0,0,0.00498132
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,9/15/14,2014,9,15,4,803.5,0,0,0.008089608,0.001244555,0.027380211574362167,0,0,0,0,0,0,0,0,0,0,0,0,0.051026758,6.222775357809583e-4,0,0,0,0,0,0.39327940261356564,0.1879278158058494,0,0,0,0.006222775,0,0,0,0,6.222775357809583e-4,0.1132545115121344,0,0,0,0,0,0,0.2103298070939639
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,9/11/12,2012,9,11,4,658,0,0,0,0,0,0,0,0.001519757,0,0,0,0,0.001519757,0,0,0,0,0.004559271,0.8495440729483282,0,0.007598784,0,0,0,0.006079027,0.036474164,0,0,0,0.083586626,0,0,0,0.001519757,0.001519757,0,0,0.006079027,0,0,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,7/6/15,2015,7,6,4,695,0,0,0.014388489208633094,0.004316547,0,0,0,0,0,0,0,0,0,0.004316547,0,0,0,0.002877698,0.043165468,0,0,0,0,0,0.581294964,0.09352518,0,0,0,0.012949640287769784,0.005755396,0,0,0,0.054676259,0.023021583,0,0,0,0,0,0,0.15971223021582734
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,7/6/16,2016,7,6,4,684,0,0,0,0.011695906432748537,0,0,0,0.001461988,0,0,0,0,0,0,0,0.3888888888888889,0,0.010233918,0.20029239766081872,0,0.002923977,0,0,0,0.043859649122807015,0.12426900584795321,0,0,0,0.092105263,0.001461988,0,0.004385965,0,0.00877193,0.10964912280701754,0,0,0,0,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,6/13/17,2017,6,13,4,669,0,0.013452914798206279,0.010463378,0.005979073,0.00896861,0,0,0.005979073,0,0,0,0,0,0,0,0.007473842,0,0.002989537,0.24813153961136025,0,0.001494768,0,0,0,0.445440957,0.062780269,0,0,0,0.12257100149476831,0.00896861,0,0,0,0.010463378,0.044843049,0,0,0,0,0,0,0
HROVDR,Halfway Rock Outer,Halfway Rock,15,vertical,6/13/17,2017,6,13,4,723.5,0,0.00138217,0.006219765,0.00138217,0,0,0,0,0,0,0,0,0,0,0,0.04422944,0,0.003455425,0.7726330338631652,0,0,0,0.00691085,0,0,0.01243953,0,0,0,0.07325501,0,0,0,0.004837595,0.00691085,0.06634416,0,0,0,0,0,0,0
